Year;Country;Region;Indicator;Gender;Cause;Dim2ValueCode;ValueNumeric;ValueLow;ValueHigh;Value
2016;Spain;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;0.5;0.22;0.9;0.5 [0.22 – 0.9]
2016;Botswana;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;0.5;0.28;0.77;0.5 [0.28 – 0.77]
2016;Bolivia (Plurinational State of);Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;0.55;0.3;0.86;0.55 [0.3 – 0.86]
2016;Austria;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;0.57;0.21;1.06;0.57 [0.21 – 1.06]
2016;Bahamas;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;0.57;0.26;0.95;0.57 [0.26 – 0.95]
2016;Georgia;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;0.58;0.32;0.89;0.58 [0.32 – 0.89]
2016;Ethiopia;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;0.58;0.34;0.84;0.58 [0.34 – 0.84]
2016;Ethiopia;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;0.58;0.35;0.84;0.58 [0.35 – 0.84]
2016;United States of America;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Lower respiratory infections;ENVCAUSE039;0.61;0.11;1.49;0.61 [0.11 – 1.49]
2016;Kyrgyzstan;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;0.61;0.33;0.94;0.61 [0.33 – 0.94]
2016;Vanuatu;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;0.62;0.28;1.08;0.62 [0.28 – 1.08]
2016;Uganda;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;0.63;0.4;0.88;0.63 [0.4 – 0.88]
2016;Maldives;South-East Asia;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;0.64;0.11;1.56;0.64 [0.11 – 1.56]
2016;El Salvador;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;0.64;0.35;0.97;0.64 [0.35 – 0.97]
2016;Ghana;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;0.66;0.39;0.97;0.66 [0.39 – 0.97]
2016;Montenegro;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Lower respiratory infections;ENVCAUSE039;0.67;0.37;1.02;0.67 [0.37 – 1.02]
2016;United States of America;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;0.69;0.12;1.68;0.69 [0.12 – 1.68]
2016;Haiti;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;0.69;0.35;1.13;0.69 [0.35 – 1.13]
2016;Canada;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;0.73;0.2;1.55;0.73 [0.2 – 1.55]
2016;Iceland;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;0.75;0.21;1.56;0.75 [0.21 – 1.56]
2016;Lithuania;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Lower respiratory infections;ENVCAUSE039;0.75;0.26;1.44;0.75 [0.26 – 1.44]
2016;Brunei Darussalam;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Lower respiratory infections;ENVCAUSE039;0.77;0.042;2.34;0.77 [0.042 – 2.34]
2016;Switzerland;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;0.77;0.23;1.58;0.77 [0.23 – 1.58]
2016;Norway;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;0.77;0.25;1.54;0.77 [0.25 – 1.54]
2016;El Salvador;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;0.77;0.43;1.18;0.77 [0.43 – 1.18]
2016;United States of America;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Lower respiratory infections;ENVCAUSE039;0.79;0.14;1.92;0.79 [0.14 – 1.92]
2016;Dominican Republic;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;0.82;0.4;1.34;0.82 [0.4 – 1.34]
2016;Argentina;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;0.82;0.4;1.37;0.82 [0.4 – 1.37]
2016;Canada;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;0.83;0.23;1.78;0.83 [0.23 – 1.78]
2016;Luxembourg;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;0.84;0.24;1.74;0.84 [0.24 – 1.74]
2016;United States of America;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;0.85;0.3;1.66;0.85 [0.3 – 1.66]
2016;Lesotho;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;0.86;0.49;1.27;0.86 [0.49 – 1.27]
2016;Australia;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;0.88;0.36;1.67;0.88 [0.36 – 1.67]
2016;Ukraine;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Lower respiratory infections;ENVCAUSE039;0.88;0.47;1.36;0.88 [0.47 – 1.36]
2016;United Arab Emirates;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;0.89;0.55;1.26;0.89 [0.55 – 1.26]
2016;Sweden;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;0.9;0.14;2.11;0.9 [0.14 – 2.11]
2016;Tonga;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;0.91;0.42;1.57;0.91 [0.42 – 1.57]
2016;Philippines;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;0.91;0.48;1.45;0.91 [0.48 – 1.45]
2016;Yemen;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;0.91;0.58;1.26;0.91 [0.58 – 1.26]
2016;Japan;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;0.93;0.35;1.67;0.93 [0.35 – 1.67]
2016;France;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;0.93;0.36;1.66;0.93 [0.36 – 1.66]
2016;Botswana;Africa;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;0.95;0.52;1.45;0.95 [0.52 – 1.45]
2016;Italy;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;0.96;0.45;1.57;0.96 [0.45 – 1.57]
2016;El Salvador;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;0.96;0.53;1.46;0.96 [0.53 – 1.46]
2016;Canada;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;0.97;0.27;2.07;0.97 [0.27 – 2.07]
2016;Ukraine;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;0.99;0.49;1.61;0.99 [0.49 – 1.61]
2016;Colombia;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;0.99;0.51;1.6;0.99 [0.51 – 1.6]
2016;Nicaragua;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;0.99;0.52;1.58;0.99 [0.52 – 1.58]
2016;Russian Federation;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Lower respiratory infections;ENVCAUSE039;1.0;0.43;1.74;1 [0.43 – 1.74]
2016;Brunei Darussalam;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;1.01;0.055;3.06;1.01 [0.055 – 3.06]
2016;Slovenia;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;1.02;0.45;1.73;1.02 [0.45 – 1.73]
2016;Germany;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;1.03;0.35;1.97;1.03 [0.35 – 1.97]
2016;Lithuania;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;1.05;0.4;1.88;1.05 [0.4 – 1.88]
2016;Belarus;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;1.06;0.54;1.68;1.06 [0.54 – 1.68]
2016;Malta;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;1.07;0.43;1.86;1.07 [0.43 – 1.86]
2016;Grenada;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;1.16;0.63;1.77;1.16 [0.63 – 1.77]
2016;Iceland;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Stroke;ENVCAUSE114;1.17;0.41;3.62;1.17 [0.41 – 3.62]
2016;Saint Vincent and the Grenadines;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;1.17;0.6;1.86;1.17 [0.6 – 1.86]
2016;Samoa;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;1.19;0.45;2.16;1.19 [0.45 – 2.16]
2016;Egypt;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;1.19;0.84;1.53;1.19 [0.84 – 1.53]
2016;New Zealand;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Stroke;ENVCAUSE114;1.24;0.44;3.67;1.24 [0.44 – 3.67]
2016;Micronesia (Federated States of);Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;1.24;0.57;2.13;1.24 [0.57 – 2.13]
2016;Switzerland;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Stroke;ENVCAUSE114;1.25;0.46;3.21;1.25 [0.46 – 3.21]
2016;Bangladesh;South-East Asia;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;1.25;0.83;1.68;1.25 [0.83 – 1.68]
2016;Sweden;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Stroke;ENVCAUSE114;1.26;0.48;3.5;1.26 [0.48 – 3.5]
2016;Azerbaijan;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;1.3;0.69;2.06;1.3 [0.69 – 2.06]
2016;Israel;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;1.3;0.7;2.04;1.3 [0.7 – 2.04]
2016;Peru;Americas;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;1.3;0.73;1.97;1.3 [0.73 – 1.97]
2016;Bhutan;South-East Asia;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;1.31;0.8;1.87;1.31 [0.8 – 1.87]
2016;Iceland;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Chronic obstructive pulmonary disease;ENVCAUSE118;1.32;0.27;2.92;1.32 [0.27 – 2.92]
2016;Norway;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Stroke;ENVCAUSE114;1.34;0.48;3.86;1.34 [0.48 – 3.86]
2016;France;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;1.37;0.53;2.46;1.37 [0.53 – 2.46]
2016;United Kingdom of Great Britain and Northern Ireland;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;1.37;0.62;2.4;1.37 [0.62 – 2.4]
2016;Portugal;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;1.41;0.54;2.71;1.41 [0.54 – 2.71]
2016;Singapore;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;1.43;0.76;2.27;1.43 [0.76 – 2.27]
2016;Pakistan;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;1.44;0.94;1.94;1.44 [0.94 – 1.94]
2016;Republic of Korea;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;1.47;0.82;2.23;1.47 [0.82 – 2.23]
2016;Japan;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Chronic obstructive pulmonary disease;ENVCAUSE118;1.51;0.57;2.72;1.51 [0.57 – 2.72]
2016;Finland;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Stroke;ENVCAUSE114;1.54;0.69;3.8;1.54 [0.69 – 3.8]
2016;Kiribati;Western Pacific;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;1.55;0.73;2.65;1.55 [0.73 – 2.65]
2016;France;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Stroke;ENVCAUSE114;1.56;0.69;3.57;1.56 [0.69 – 3.57]
2016;Oman;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Chronic obstructive pulmonary disease;ENVCAUSE118;1.56;0.9;2.31;1.56 [0.9 – 2.31]
2016;Croatia;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;1.57;0.83;2.51;1.57 [0.83 – 2.51]
2016;Yemen;Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Male;Trachea, bronchus, lung cancers;ENVCAUSE068;1.57;0.99;2.18;1.57 [0.99 – 2.18]
2016;Slovenia;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Female;Trachea, bronchus, lung cancers;ENVCAUSE068;1.59;0.82;2.56;1.59 [0.82 – 2.56]
2016;Indonesia;South-East Asia;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;1.61;0.83;2.6;1.61 [0.83 – 2.6]
2016;Ukraine;Europe;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Lower respiratory infections;ENVCAUSE039;1.62;0.86;2.5;1.62 [0.86 – 2.5]
2016;Iran (Islamic Republic of);Eastern Mediterranean;Ambient air pollution attributable death rate (per 100 000 population, age-standardized);Both sexes;Trachea, bronchus, lung cancers;ENVCAUSE068;1.62;0.99;2.31;1.62 [0.99 – 2.31]
